datetime,open,high,low,close,volume
2025-04-28 04:45:00,208.6600,208.7800,208.5500,208.7700,9057
2025-04-28 04:30:00,208.2300,208.6900,208.1200,208.6600,6910
2025-04-28 04:15:00,208.3400,208.4200,208.0500,208.2100,8172
2025-04-28 04:00:00,209.3300,209.3300,207.7000,208.3400,19745
2025-04-25 19:45:00,208.5300,208.6000,208.3900,208.5900,5135
2025-04-25 19:30:00,208.4100,208.6000,208.3800,208.5300,2992
2025-04-25 19:15:00,208.4300,208.4900,208.3500,208.3821,2792
2025-04-25 19:00:00,208.4700,208.4900,208.3501,208.4000,3025
2025-04-25 18:45:00,208.3800,208.4900,208.2700,208.3500,1603
2025-04-25 18:30:00,208.2600,208.4900,208.2000,208.3000,3492
2025-04-25 18:15:00,208.3200,208.6000,208.2500,208.2600,4372
2025-04-25 18:00:00,208.4000,208.6800,208.0902,208.3500,5254
2025-04-25 17:45:00,208.5421,208.6800,208.2100,208.4000,10494
2025-04-25 17:30:00,208.6900,208.9400,208.4100,208.7400,5874
2025-04-25 17:15:00,208.5990,208.7800,208.3400,208.6000,12476
2025-04-25 17:00:00,208.8200,222.3216,206.9770,208.5600,23770
2025-04-25 16:45:00,208.9300,221.3802,197.5887,208.7800,21802
2025-04-25 16:30:00,208.9000,209.5300,208.8000,208.8700,27805
2025-04-25 16:15:00,209.2800,209.3000,199.7400,208.9800,185652
2025-04-25 16:00:00,209.1700,209.4315,209.0000,209.1000,14966203
2025-04-25 15:45:00,208.3300,209.7500,208.0400,209.2300,3438819
2025-04-25 15:30:00,208.2100,208.4000,207.8700,208.3400,979366
2025-04-25 15:15:00,208.5400,208.6800,208.1800,208.2200,614463
2025-04-25 15:00:00,208.3800,208.8800,208.2900,208.5250,660031
2025-04-25 14:45:00,208.6500,208.8000,208.1400,208.3800,572600
2025-04-25 14:30:00,208.5100,208.7700,208.3901,208.6500,510365
2025-04-25 14:15:00,208.3950,208.8300,208.3200,208.5045,499862
2025-04-25 14:00:00,208.0900,208.7700,207.9000,208.4174,666396
2025-04-25 13:45:00,208.3500,208.3800,207.3300,208.1000,739285
2025-04-25 13:30:00,209.3900,209.4150,207.8900,208.3150,1147604
2025-04-25 13:15:00,208.9410,209.4100,208.7100,209.3702,1752479
2025-04-25 13:00:00,208.6600,209.0900,208.6350,208.9350,799284
2025-04-25 12:45:00,208.8600,208.8700,208.2800,208.6750,599533
2025-04-25 12:30:00,208.6000,208.9000,208.4700,208.8750,563762
2025-04-25 12:15:00,208.0200,208.9000,207.9200,208.5900,991244
2025-04-25 12:00:00,207.4900,208.0500,207.4700,208.0500,1142493
2025-04-25 11:45:00,207.0450,207.6400,206.8300,207.5000,679518
2025-04-25 11:30:00,207.1100,207.4900,206.6600,206.9850,985844
2025-04-25 11:15:00,207.5100,207.5300,206.9300,207.1000,754807
2025-04-25 11:00:00,207.3100,207.6000,207.0100,207.5300,788895
2025-04-25 10:45:00,207.5900,207.6185,206.9600,207.3150,868903
2025-04-25 10:30:00,206.6400,207.7629,206.5150,207.5900,1353485
2025-04-25 10:15:00,208.3386,208.6400,206.5300,206.6348,1464997
2025-04-25 10:00:00,208.2300,209.2499,207.9200,208.3200,1478782
2025-04-25 09:45:00,208.0600,209.0696,207.8200,208.2100,1898684
2025-04-25 09:30:00,206.3650,208.3700,206.2000,208.0600,2920644
2025-04-25 09:15:00,205.5500,206.3000,205.3400,206.2900,134179
2025-04-25 09:00:00,205.4500,205.7100,196.9800,205.6000,59411
2025-04-25 08:45:00,206.0900,206.1188,205.3800,205.5200,46318
2025-04-25 08:30:00,205.9816,207.8850,204.9950,206.0900,61038
2025-04-25 08:15:00,206.2500,206.6588,205.6800,205.7500,43704
2025-04-25 08:00:00,208.3407,208.7900,205.0386,206.1136,127411
2025-04-25 07:45:00,205.8800,206.4400,205.7700,206.2600,11620
2025-04-25 07:30:00,206.6300,206.6600,205.8800,205.9400,16237
2025-04-25 07:15:00,206.2200,206.7500,206.2200,206.6600,35497
2025-04-25 07:00:00,205.5900,206.2300,205.4300,206.2000,51925
2025-04-25 06:45:00,205.7400,205.8500,205.0300,205.5200,28880
2025-04-25 06:30:00,206.4200,206.4900,205.0000,205.7300,57235
2025-04-25 06:15:00,207.3800,207.7200,206.3000,206.4200,24713
2025-04-25 06:00:00,207.5500,207.6000,207.1500,207.4000,8656
2025-04-25 05:45:00,207.5400,207.6600,207.3600,207.6400,5691
2025-04-25 05:30:00,207.7500,207.8300,207.4400,207.5100,7788
2025-04-25 05:15:00,207.5000,207.7800,207.1000,207.7600,13742
2025-04-25 05:00:00,207.8200,207.9100,207.4000,207.4500,13722
2025-04-25 04:45:00,207.7200,208.2100,207.7200,207.8500,8023
2025-04-25 04:30:00,208.0000,208.0800,207.6600,207.7100,6515
2025-04-25 04:15:00,207.8000,208.3000,207.8000,207.9900,9084
2025-04-25 04:00:00,208.0000,208.6000,207.7000,207.8000,23327
2025-04-24 19:45:00,208.1800,208.2300,207.6401,207.9100,21983
2025-04-24 19:30:00,208.3000,208.5700,207.4200,208.1800,16477
2025-04-24 19:15:00,207.9900,208.5000,207.9800,208.3400,10812
2025-04-24 19:00:00,208.1300,208.2000,207.9000,207.9700,4793
2025-04-24 18:45:00,208.0000,208.2000,207.9000,208.2000,8722
2025-04-24 18:30:00,208.0100,208.3700,207.8000,208.1400,11049
2025-04-24 18:15:00,207.8500,208.3700,207.7200,208.1600,37127
2025-04-24 18:00:00,208.6000,246.7500,207.5200,207.9400,37824
2025-04-24 17:45:00,208.6900,208.7000,208.5400,208.7000,9561
2025-04-24 17:30:00,208.7100,208.7700,208.6000,208.6900,11452
2025-04-24 17:15:00,208.6300,208.7700,208.5400,208.7100,18402
2025-04-24 17:00:00,208.5400,221.3281,208.5400,208.5500,36156
2025-04-24 16:45:00,208.5500,222.7932,196.6360,208.6890,44744
2025-04-24 16:30:00,208.4000,208.6700,208.2500,208.4400,221989
2025-04-24 16:15:00,208.3700,208.6255,208.3000,208.4009,38645
2025-04-24 16:00:00,208.2100,208.9300,208.0800,208.3400,26342723
2025-04-24 15:45:00,207.9650,208.8299,207.9500,208.2000,4645115
2025-04-24 15:30:00,207.1100,208.0876,207.0800,207.9600,1139356
2025-04-24 15:15:00,207.5900,207.8700,207.0300,207.1000,908687
2025-04-24 15:00:00,207.8500,207.9000,207.4100,207.5850,900683
2025-04-24 14:45:00,207.9100,208.0501,207.7800,207.8600,591442
2025-04-24 14:30:00,207.3000,208.1000,207.2900,207.9125,1436729
2025-04-24 14:15:00,207.4800,207.6850,207.0575,207.2890,574021
2025-04-24 14:00:00,207.4400,207.7900,207.3300,207.4900,799455
2025-04-24 13:45:00,206.7384,207.4800,206.5500,207.4500,680633
2025-04-24 13:30:00,206.9200,207.1700,206.5700,206.7400,632962
2025-04-24 13:15:00,206.8200,207.0300,206.0900,206.9050,817852
2025-04-24 13:00:00,206.5400,206.8700,206.2460,206.8200,613064
2025-04-24 12:45:00,206.1200,206.7100,205.8200,206.5400,630436
2025-04-24 12:30:00,206.3000,206.7050,206.0173,206.1100,481160
2025-04-24 12:15:00,206.1700,206.7700,205.8700,206.3000,1498640
2025-04-24 12:00:00,206.1100,206.2000,205.6500,206.1900,1030096
2025-04-24 11:45:00,206.0500,206.7150,205.7806,206.0950,1134894
2025-04-24 11:30:00,205.8850,206.3900,205.5801,206.0551,797995
2025-04-24 11:15:00,206.1200,206.4800,205.6100,205.9250,973075
2025-04-24 11:00:00,205.9600,206.2900,205.4800,206.1100,873725
2025-04-24 10:45:00,205.4900,206.1150,205.1901,205.9550,1122647
2025-04-24 10:30:00,206.2900,206.6600,205.2201,205.4900,1293438
2025-04-24 10:15:00,205.7499,206.3500,205.3600,206.3200,1219020
2025-04-24 10:00:00,205.5700,205.9600,205.4800,205.7400,1617727
2025-04-24 09:45:00,204.5300,205.6400,204.3100,205.5900,1814954
2025-04-24 09:30:00,204.8900,205.4900,202.9400,204.5300,3151869
2025-04-24 09:15:00,203.9000,205.2000,203.8300,205.0000,91884
2025-04-24 09:00:00,204.2800,204.5000,203.7400,203.8700,52449
2025-04-24 08:45:00,204.5200,204.6400,204.0712,204.2200,26612
2025-04-24 08:30:00,204.0900,204.7100,203.8801,204.5200,52528
2025-04-24 08:15:00,204.2500,204.6000,203.7600,204.0000,25745
2025-04-24 08:00:00,203.6700,204.6000,201.6800,204.2800,97789
2025-04-24 07:45:00,203.4700,203.7400,203.2400,203.6600,10453
2025-04-24 07:30:00,203.6500,204.4300,203.4500,203.4700,35600
2025-04-24 07:15:00,204.0000,204.0000,203.5200,203.6500,30790
2025-04-24 07:00:00,204.0700,204.1600,203.5800,203.9200,28892
2025-04-24 06:45:00,203.3600,204.4500,203.2800,204.0600,53233
2025-04-24 06:30:00,202.5300,203.3500,202.5300,203.2900,16495
2025-04-24 06:15:00,202.4200,202.5700,202.3000,202.5000,19017
2025-04-24 06:00:00,202.4500,202.6900,202.2400,202.4300,14477
2025-04-24 05:45:00,202.4500,202.6200,202.2800,202.4300,5821
2025-04-24 05:30:00,202.3100,202.4900,202.0500,202.4000,8344
2025-04-24 05:15:00,202.0700,202.4600,201.9200,202.3200,7702
2025-04-24 05:00:00,201.9700,202.1400,201.5000,202.0200,10696
2025-04-24 04:45:00,201.8800,202.0500,201.7200,201.9600,8063
2025-04-24 04:30:00,201.8500,202.0400,201.6500,201.8100,10541
2025-04-24 04:15:00,202.3600,202.3900,201.8200,201.8500,9760
2025-04-24 04:00:00,203.8700,203.8700,202.1600,202.3500,16934
2025-04-23 19:45:00,204.0800,204.4600,204.0000,204.4598,11697
2025-04-23 19:30:00,204.0200,204.3888,203.6200,204.0800,2954
2025-04-23 19:15:00,204.1300,204.4800,204.0000,204.0900,9396
2025-04-23 19:00:00,203.9400,204.3998,203.8000,204.1000,12900
2025-04-23 18:45:00,203.9100,204.1000,203.5000,203.9452,5964
2025-04-23 18:30:00,203.6700,204.0446,203.6100,203.9000,17513
2025-04-23 18:15:00,203.7900,204.6000,203.3400,203.6500,5235
2025-04-23 18:00:00,204.0000,204.0900,203.3300,203.5200,17040
2025-04-23 17:45:00,204.2500,204.4500,203.9300,204.0001,10005
2025-04-23 17:30:00,204.2900,204.3900,204.2100,204.2301,7808
2025-04-23 17:15:00,204.6400,204.7500,204.2552,204.2982,17484
2025-04-23 17:00:00,204.3500,204.7500,204.3500,204.6400,7815
2025-04-23 16:45:00,204.4200,213.4692,196.9455,204.3500,45998
2025-04-23 16:30:00,205.2500,217.4513,194.2700,204.3200,702606
2025-04-23 16:15:00,204.6000,205.7300,194.2700,205.1900,66597
2025-04-23 16:00:00,204.3200,204.8400,194.2700,204.1200,14995023
2025-04-23 15:45:00,204.2250,205.7500,203.9889,204.3600,4179080
2025-04-23 15:30:00,204.0309,204.5058,203.6100,204.2300,1244801
2025-04-23 15:15:00,204.4400,204.6700,203.6567,204.0100,1130863
2025-04-23 15:00:00,204.7200,205.1700,204.3000,204.4500,1045077
2025-04-23 14:45:00,204.3200,205.1000,204.2400,204.7400,809674
2025-04-23 14:30:00,204.4700,205.0000,204.3000,204.3200,601228
2025-04-23 14:15:00,205.0500,205.3900,204.2500,204.4824,765689
2025-04-23 14:00:00,205.3900,205.5400,204.6520,205.0300,864974
2025-04-23 13:45:00,204.6750,206.5000,204.4000,205.3901,683063
2025-04-23 13:30:00,204.9900,205.3700,204.2118,204.6700,742831
2025-04-23 13:15:00,204.9200,205.4500,204.7850,204.9400,724992
2025-04-23 13:00:00,204.7500,206.0000,203.8300,204.9481,871379
2025-04-23 12:45:00,204.1341,204.9550,203.5184,204.7600,675013
2025-04-23 12:30:00,204.1250,204.4400,203.7312,204.1350,879296
2025-04-23 12:15:00,203.8100,204.1800,202.7990,204.1100,1083571
2025-04-23 12:00:00,204.2700,204.3600,203.5700,203.8200,937458
2025-04-23 11:45:00,204.8749,205.1600,203.6501,204.2700,2149196
2025-04-23 11:30:00,204.6250,205.4200,204.1200,204.8700,1618318
2025-04-23 11:15:00,206.8300,206.8450,204.0600,204.6300,2859946
2025-04-23 11:00:00,206.9300,207.5700,206.1900,206.8200,1719499
2025-04-23 10:45:00,207.7350,207.7600,206.6875,206.9000,1212487
2025-04-23 10:30:00,206.8100,207.9500,206.6600,207.7200,1660064
2025-04-23 10:15:00,206.3800,207.1000,205.6200,206.8162,1549541
2025-04-23 10:00:00,207.3234,208.0000,205.7100,206.4000,2135328
2025-04-23 09:45:00,206.6800,207.6300,205.8600,207.3800,2951442
2025-04-23 09:30:00,206.0000,207.5100,204.6301,206.7000,7290094
2025-04-23 09:15:00,206.5900,207.1000,206.0000,206.0000,173082
2025-04-23 09:00:00,206.8700,207.1488,206.1900,206.5100,154132
2025-04-23 08:45:00,206.4500,207.0000,196.1550,206.8800,81623
2025-04-23 08:30:00,206.0000,206.6500,180.0000,206.4999,53037
2025-04-23 08:15:00,206.0000,206.3000,205.8600,206.0800,44989
2025-04-23 08:00:00,206.2400,206.7280,199.7400,206.0000,226593
2025-04-23 07:45:00,205.7500,206.0000,205.4700,205.8000,46847
2025-04-23 07:30:00,205.9000,206.1400,205.6100,205.7900,35173
2025-04-23 07:15:00,206.3600,206.4100,205.7000,205.8500,38747
2025-04-23 07:00:00,206.2600,206.7300,206.0800,206.3600,60197
2025-04-23 06:45:00,205.9900,206.4700,205.9600,206.2900,32158
2025-04-23 06:30:00,205.5800,206.0200,205.5200,205.9800,48371
2025-04-23 06:15:00,205.3500,205.6900,205.2500,205.5800,17698
2025-04-23 06:00:00,205.1800,205.5000,205.1300,205.3500,20246
2025-04-23 05:45:00,205.2100,205.4700,204.6800,205.1500,35839
2025-04-23 05:30:00,205.3900,205.5000,205.1000,205.1000,11620
2025-04-23 05:15:00,205.5200,205.6300,205.3000,205.3100,20338
2025-04-23 05:00:00,205.4300,205.7300,205.3800,205.4900,14725
2025-04-23 04:45:00,205.6000,205.6500,205.1100,205.3900,19138
2025-04-23 04:30:00,204.8700,205.7700,204.8700,205.4200,30018
2025-04-23 04:15:00,205.1000,205.4300,204.6100,204.8400,21359
2025-04-23 04:00:00,204.7000,205.2900,204.0000,204.9900,42634
2025-04-22 19:45:00,204.7900,205.2000,204.7400,205.1700,37760
2025-04-22 19:30:00,205.3000,205.3000,199.7400,204.8000,28595
2025-04-22 19:15:00,205.7000,205.7000,204.7000,205.1800,37659
2025-04-22 19:00:00,205.3700,205.7500,205.2500,205.6800,54716
2025-04-22 18:45:00,205.1200,205.5000,205.0000,205.3500,61643
2025-04-22 18:30:00,204.7000,205.1999,204.3000,205.1200,48124
2025-04-22 18:15:00,204.4140,204.7500,203.7700,204.7000,43588
2025-04-22 18:00:00,204.9100,205.7500,203.4000,204.4100,122149
2025-04-22 17:45:00,204.5000,204.9500,204.0000,204.9100,122715
2025-04-22 17:30:00,203.2200,205.0000,203.0300,204.4800,159063
2025-04-22 17:15:00,199.8900,203.4900,199.8200,203.1184,117089
2025-04-22 17:00:00,199.8000,200.2338,172.4200,199.8500,273881
2025-04-22 16:45:00,199.8800,213.7005,197.2914,199.8300,84051
2025-04-22 16:30:00,199.6000,212.3775,198.9817,212.3775,74292
2025-04-22 16:15:00,199.7400,199.7400,186.2500,199.6900,9364
2025-04-22 16:00:00,199.5400,200.0100,199.5000,199.6500,15470766
2025-04-22 15:45:00,198.8600,199.8900,198.6900,199.5600,4094741
2025-04-22 15:30:00,198.6300,199.1150,198.0000,198.8910,1448467
2025-04-22 15:15:00,199.5900,199.6500,198.5600,198.6202,1186731
2025-04-22 15:00:00,200.1400,200.4200,199.4800,199.5700,942140
2025-04-22 14:45:00,200.0200,200.5000,200.0200,200.1500,3998211
2025-04-22 14:30:00,199.8800,200.1450,199.8000,200.0100,855550
2025-04-22 14:15:00,199.3100,200.0100,198.9800,199.8900,928737
2025-04-22 14:00:00,198.2500,199.3700,198.1024,199.3250,802957
2025-04-22 13:45:00,198.8300,198.8750,198.1100,198.2512,803662
2025-04-22 13:30:00,198.5300,199.2600,198.1704,198.8300,1330630
2025-04-22 13:15:00,199.7200,200.1859,198.3203,198.5400,1748529
2025-04-22 13:00:00,200.6050,201.0100,199.5201,199.6800,1635519
2025-04-22 12:45:00,200.9100,201.0900,200.2704,200.5901,1104304
2025-04-22 12:30:00,201.4000,201.5900,200.4300,200.9150,1722284
2025-04-22 12:15:00,200.0300,201.5500,199.7500,201.3800,2319033
2025-04-22 12:00:00,199.3400,200.2200,199.0200,200.0499,2374544
2025-04-22 11:45:00,198.0400,199.3800,197.9600,199.3300,1216321
2025-04-22 11:30:00,198.8250,198.8513,197.8600,198.0400,1075865
2025-04-22 11:15:00,199.4000,199.5500,198.7700,198.8300,1314007
2025-04-22 11:00:00,199.3100,199.4700,198.9200,199.3950,1132463
2025-04-22 10:45:00,198.4950,199.3900,198.3200,199.3001,1662224
2025-04-22 10:30:00,198.1200,198.8100,197.6700,198.4950,1113616
2025-04-22 10:15:00,198.1800,198.2700,197.6696,198.1100,1200427
2025-04-22 10:00:00,197.8300,198.9400,197.6200,198.1742,1810302
2025-04-22 09:45:00,197.2800,197.8700,197.1310,197.8200,1534344
2025-04-22 09:30:00,196.1200,197.5074,195.9700,197.2500,3139900
2025-04-22 09:15:00,195.1100,196.2890,187.5950,196.0000,117316
2025-04-22 09:00:00,195.1973,195.2400,193.1600,195.1340,116088
2025-04-22 08:45:00,194.6900,195.2500,194.6107,195.1869,61888
2025-04-22 08:30:00,194.6900,194.6900,194.4500,194.6700,27518
2025-04-22 08:15:00,194.5900,194.7200,194.4100,194.6900,20812
2025-04-22 08:00:00,194.2357,195.7688,193.1600,194.5900,129541
2025-04-22 07:45:00,194.7000,195.0200,194.4100,194.6000,33200
2025-04-22 07:30:00,194.7900,195.1300,194.6000,194.7600,8409
2025-04-22 07:15:00,194.6400,195.0000,194.5700,194.7600,8600
2025-04-22 07:00:00,194.9300,195.2000,194.5500,194.6400,28219
2025-04-22 06:45:00,195.0600,195.2400,194.8500,194.9600,6736
2025-04-22 06:30:00,194.9700,195.2400,194.7700,195.0700,5164
2025-04-22 06:15:00,195.1100,195.2100,194.9200,195.0100,4293
2025-04-22 06:00:00,195.2900,195.2900,195.0100,195.1100,4707
2025-04-22 05:45:00,195.2700,195.4000,195.1900,195.2900,1522
2025-04-22 05:30:00,195.6100,195.6100,195.0000,195.2500,5970
2025-04-22 05:15:00,195.4000,195.6100,195.1000,195.6100,6640
2025-04-22 05:00:00,195.3300,195.6300,195.2400,195.5200,8850
2025-04-22 04:45:00,195.5500,195.5800,195.1800,195.3300,7468
2025-04-22 04:30:00,195.0900,195.6600,195.0600,195.5500,8288
2025-04-22 04:15:00,194.7700,195.2800,194.7700,195.0900,7941
2025-04-22 04:00:00,193.7900,195.4400,193.7900,194.8700,17708
2025-04-21 19:45:00,192.9900,194.0000,192.6100,194.0000,44732
2025-04-21 19:30:00,192.6900,193.1600,192.6100,192.9900,5003
2025-04-21 19:15:00,192.8900,192.8900,192.5600,192.7000,7043
2025-04-21 19:00:00,192.7500,192.8900,192.6000,192.6400,1987
2025-04-21 18:45:00,192.9000,193.1600,192.6000,192.8200,3830
2025-04-21 18:30:00,192.5200,193.1400,192.5200,192.9800,7128
2025-04-21 18:15:00,192.7000,230.1900,192.3000,192.5257,7468
2025-04-21 18:00:00,192.9700,193.0500,192.7000,192.8000,7396
2025-04-21 17:45:00,192.8900,192.9900,192.7300,192.8800,4203
2025-04-21 17:30:00,192.8200,192.9900,192.7000,192.8900,1433
2025-04-21 17:15:00,192.7400,201.7418,186.2630,192.7300,11732
2025-04-21 17:00:00,193.0800,202.4032,192.6100,192.7300,12435
2025-04-21 16:45:00,192.6300,201.7418,180.6242,193.0800,733958
2025-04-21 16:30:00,192.7000,196.1700,192.5000,192.6300,29654
2025-04-21 16:15:00,192.7900,193.1600,192.6000,192.6500,524719
2025-04-21 16:00:00,193.2100,193.4000,179.7725,192.7500,19600998
2025-04-21 15:45:00,191.9100,193.4300,191.6100,193.0900,3779104
2025-04-21 15:30:00,191.0900,192.0829,191.0500,191.8950,1558893
2025-04-21 15:15:00,190.8100,191.3800,190.6050,191.1050,1102607
2025-04-21 15:00:00,190.2700,190.9200,190.2400,190.8150,801560
2025-04-21 14:45:00,190.6100,190.6650,190.1800,190.2700,757426
2025-04-21 14:30:00,190.8150,191.1400,190.5200,190.6000,808926
2025-04-21 14:15:00,190.5400,190.9300,190.5200,190.8200,673476
2025-04-21 14:00:00,190.5100,190.6000,190.2400,190.5500,624325
2025-04-21 13:45:00,190.5800,190.7000,190.2800,190.5100,713391
2025-04-21 13:30:00,190.5900,191.0200,190.3400,190.5900,836978
2025-04-21 13:15:00,190.2650,190.8800,190.1700,190.6140,741344
2025-04-21 13:00:00,190.7650,190.9899,190.1300,190.2600,1037021
2025-04-21 12:45:00,191.2400,191.3099,190.6800,190.7650,772278
2025-04-21 12:30:00,191.1200,191.7500,191.1100,191.2300,781186
2025-04-21 12:15:00,191.1500,191.3200,190.8200,191.1300,702715
2025-04-21 12:00:00,190.2400,191.2300,190.2300,191.1500,848407
2025-04-21 11:45:00,190.2500,190.3100,189.8112,190.2500,1412092
2025-04-21 11:30:00,190.7200,190.8300,190.0900,190.2600,1505701
2025-04-21 11:15:00,191.2150,191.6100,190.6050,190.7350,1165031
2025-04-21 11:00:00,191.5000,191.9900,191.1301,191.2500,1073440
2025-04-21 10:45:00,191.9300,192.0050,191.2700,191.4950,1199779
2025-04-21 10:30:00,192.1100,192.4900,191.6200,191.9154,1042102
2025-04-21 10:15:00,192.4100,192.6500,191.7100,192.1200,1451229
2025-04-21 10:00:00,192.4500,193.3400,191.3600,192.4106,1958914
2025-04-21 09:45:00,193.1350,193.7100,192.4500,192.4995,1586222
2025-04-21 09:30:00,193.2650,193.8000,192.3800,193.1400,3136666
2025-04-21 09:15:00,191.8500,193.4000,191.7000,193.3500,171933
2025-04-21 09:00:00,191.9499,197.1600,191.5200,191.8400,55348
2025-04-21 08:45:00,191.9000,213.1900,191.7000,191.9499,38104
2025-04-21 08:30:00,191.9600,192.4400,191.8900,192.0000,39273
2025-04-21 08:15:00,191.9501,192.2000,191.7700,192.0000,30881
2025-04-21 08:00:00,193.4200,196.9800,191.6500,191.9999,103685
2025-04-21 07:45:00,192.0300,192.2500,191.7100,191.9500,33543
2025-04-21 07:30:00,192.9800,192.9800,192.0000,192.0300,43503
2025-04-21 07:15:00,193.3700,193.3900,192.3000,192.8600,28780
2025-04-21 07:00:00,194.2100,194.5000,193.3100,193.4100,43766
2025-04-21 06:45:00,194.4100,194.4800,193.8800,194.2000,13715
2025-04-21 06:30:00,194.1800,194.5000,194.0400,194.4100,7541
2025-04-21 06:15:00,194.4900,194.4900,194.0700,194.1800,7327
2025-04-21 06:00:00,194.3800,194.5000,194.1900,194.4500,12247
2025-04-21 05:45:00,193.8600,194.4600,193.8400,194.3700,7548
2025-04-21 05:30:00,193.9400,194.1300,193.7900,193.9000,4348
2025-04-21 05:15:00,193.7000,193.9600,193.3600,193.8300,18990
2025-04-21 05:00:00,193.9400,194.2700,193.6000,193.7200,5644
2025-04-21 04:45:00,194.0500,194.2000,193.7200,194.0000,19996
2025-04-21 04:30:00,194.4800,194.7400,194.0400,194.1500,17871
2025-04-21 04:15:00,194.7100,194.7500,194.3000,194.4900,9816
2025-04-21 04:00:00,195.3200,195.9800,194.5100,194.7400,15844
2025-04-17 19:45:00,197.1200,197.4000,197.1000,197.3000,10037
2025-04-17 19:30:00,197.1000,197.2500,197.0500,197.1230,4260
2025-04-17 19:15:00,197.0145,197.1900,197.0145,197.1000,7698
2025-04-17 19:00:00,197.1500,197.2000,196.9800,197.1000,797046
2025-04-17 18:45:00,197.2000,197.2000,197.0000,197.1500,4720
2025-04-17 18:30:00,197.3200,197.4000,197.0500,197.2000,4608
2025-04-17 18:15:00,197.2900,197.4500,197.2900,197.3500,1787
2025-04-17 18:00:00,197.4000,197.5500,197.2900,197.3900,3253
2025-04-17 17:45:00,197.2800,197.5500,197.0500,197.5400,3707
2025-04-17 17:30:00,197.4500,197.5000,197.0500,197.0500,4606
2025-04-17 17:15:00,197.4500,199.6953,196.9800,197.3670,33163
2025-04-17 17:00:00,197.5900,197.6000,185.0045,197.4900,13821
2025-04-17 16:45:00,197.3700,198.0000,196.9800,197.4600,42083
2025-04-17 16:30:00,197.1100,197.5000,196.9800,197.4500,536921
2025-04-17 16:15:00,196.9800,197.7500,196.9800,197.0600,273690
2025-04-17 16:00:00,196.8700,197.5500,196.8700,197.3000,15800379
2025-04-17 15:45:00,197.2900,197.3600,195.8100,196.8700,3356857
2025-04-17 15:30:00,197.2500,197.7000,196.9500,197.2737,1154152
2025-04-17 15:15:00,197.0900,197.7700,196.8700,197.2500,1280901
2025-04-17 15:00:00,197.4000,197.5400,196.9400,197.0900,1060219
2025-04-17 14:45:00,198.3400,198.5399,197.3763,197.3950,1605973
2025-04-17 14:30:00,198.2900,198.6600,198.2200,198.3500,910105
2025-04-17 14:15:00,198.2550,198.7300,198.0000,198.2850,884527
2025-04-17 14:00:00,197.8200,198.8335,197.6800,198.2600,1049976
2025-04-17 13:45:00,197.3750,198.2700,197.3500,197.8100,1111997
2025-04-17 13:30:00,196.7100,197.7100,196.6700,197.3800,812183
2025-04-17 13:15:00,197.3200,197.4400,196.6800,196.7100,1373697
2025-04-17 13:00:00,198.1600,198.3900,197.2100,197.3150,949247
2025-04-17 12:45:00,197.3300,198.5700,197.1900,198.1700,1366818
2025-04-17 12:30:00,197.8260,198.3300,197.1800,197.3400,1263754
2025-04-17 12:15:00,197.5501,198.0500,197.1650,197.8050,1233591
2025-04-17 12:00:00,196.1200,197.8600,196.0800,197.6000,1636491
2025-04-17 11:45:00,196.2900,196.9500,196.0200,196.1100,913001
2025-04-17 11:30:00,196.0300,197.0000,195.9887,196.2700,920268
2025-04-17 11:15:00,196.9000,197.0800,195.9300,196.0400,1083283
2025-04-17 11:00:00,195.7900,196.9300,195.4300,196.8850,1767610
2025-04-17 10:45:00,196.7500,196.7900,195.7300,195.7826,1163946
2025-04-17 10:30:00,195.6400,197.0950,194.4200,196.7600,2821293
2025-04-17 10:15:00,195.8800,196.2800,195.4300,195.6500,1461130
2025-04-17 10:00:00,196.1000,196.5100,195.5500,195.8700,1694485
2025-04-17 09:45:00,194.9250,196.2700,194.6400,196.0800,1979537
2025-04-17 09:30:00,197.2000,197.2000,194.7200,194.9410,6003574
2025-04-17 09:15:00,196.6900,197.3194,195.8000,197.0000,234224
2025-04-17 09:00:00,197.4300,197.4300,196.1600,196.6200,73252
2025-04-17 08:45:00,196.8300,197.5000,196.6800,197.2400,52924
2025-04-17 08:30:00,196.7800,197.5000,194.2700,196.8300,41462
2025-04-17 08:15:00,196.4800,212.9632,194.2700,196.7800,22745
2025-04-17 08:00:00,196.2562,198.0000,194.2700,196.4657,184573
2025-04-17 07:45:00,195.9500,196.2000,195.8700,196.1200,12776
2025-04-17 07:30:00,195.9400,196.1400,195.7800,195.9500,8783
2025-04-17 07:15:00,195.2500,196.0000,195.2300,195.8400,16832
2025-04-17 07:00:00,195.9800,196.0400,195.2000,195.2500,35616
2025-04-17 06:45:00,196.0000,196.2000,195.8500,195.9800,16748
2025-04-17 06:30:00,196.4700,196.5100,195.8400,195.9400,18323
2025-04-17 06:15:00,196.4700,196.6900,196.2700,196.4700,10637
2025-04-17 06:00:00,196.4800,196.5900,196.2900,196.4500,7435
2025-04-17 05:45:00,196.3100,196.5000,196.2400,196.4800,5627
2025-04-17 05:30:00,196.4200,196.4800,196.0300,196.2700,7734
2025-04-17 05:15:00,196.3500,196.6100,196.1500,196.4800,14027
2025-04-17 05:00:00,196.4800,196.4800,196.0900,196.3500,18472
2025-04-17 04:45:00,196.7000,196.7700,196.3000,196.4500,10966
