datetime,open,high,low,close,volume,dividends,stock splits
2024-05-08 10:30:00-04:00,187.6300048828125,188.42999267578125,187.24920654296875,187.77000427246094,3184256,0.0,0.0
2024-05-08 11:30:00-04:00,187.75,187.89999389648438,187.36000061035156,187.44000244140625,1658758,0.0,0.0
2024-05-08 12:30:00-04:00,187.4499969482422,187.46929931640625,186.86000061035156,187.10000610351562,2023623,0.0,0.0
2024-05-08 13:30:00-04:00,187.10000610351562,188.10000610351562,186.97000122070312,188.01190185546875,2839483,0.0,0.0
2024-05-08 14:30:00-04:00,188.00010681152344,188.13999938964844,187.7205047607422,187.9499969482422,2434915,0.0,0.0
2024-05-08 15:30:00-04:00,187.9550018310547,188.33999633789062,187.7906951904297,187.92999267578125,2525534,0.0,0.0
2024-05-09 09:30:00-04:00,189.02999877929688,190.44000244140625,187.44000244140625,188.74000549316406,9944090,0.0,0.0
2024-05-09 10:30:00-04:00,188.75950622558594,190.67999267578125,188.74000549316406,190.49000549316406,6256707,0.0,0.0
2024-05-09 11:30:00-04:00,190.50999450683594,191.289794921875,190.19000244140625,190.86659240722656,5588517,0.0,0.0
2024-05-09 12:30:00-04:00,190.8699951171875,191.6999969482422,190.47999572753906,190.9073944091797,5345475,0.0,0.0
2024-05-09 13:30:00-04:00,190.8946075439453,190.91000366210938,190.22999572753906,190.63499450683594,2959127,0.0,0.0
2024-05-09 14:30:00-04:00,190.625,191.05999755859375,189.9040069580078,189.99000549316406,3504487,0.0,0.0
2024-05-09 15:30:00-04:00,190.00210571289062,190.05859375,189.2301025390625,189.50999450683594,5603048,0.0,0.0
2024-05-10 09:30:00-04:00,189.0800018310547,189.89010620117188,188.14999389648438,188.2100067138672,9793921,0.0,0.0
2024-05-10 10:30:00-04:00,188.22999572753906,188.4499969482422,187.42999267578125,187.7899932861328,5789668,0.0,0.0
2024-05-10 11:30:00-04:00,187.7949981689453,187.9199981689453,186.9499969482422,187.2100067138672,2992925,0.0,0.0
2024-05-10 12:30:00-04:00,187.21499633789062,187.5749969482422,186.92999267578125,187.50160217285156,2259409,0.0,0.0
2024-05-10 13:30:00-04:00,187.52000427246094,188.1699981689453,187.4199981689453,187.8350067138672,2362048,0.0,0.0
2024-05-10 14:30:00-04:00,187.8350067138672,187.97000122070312,187.50999450683594,187.79629516601562,2270010,0.0,0.0
2024-05-10 15:30:00-04:00,187.80999755859375,187.86000061035156,187.38999938964844,187.4600067138672,3126365,0.0,0.0
2024-05-13 09:30:00-04:00,188.0,188.30990600585938,186.6300048828125,187.02000427246094,4760181,0.0,0.0
2024-05-13 10:30:00-04:00,186.9949951171875,187.0399932861328,185.61000061035156,185.82000732421875,4501764,0.0,0.0
2024-05-13 11:30:00-04:00,185.79010009765625,186.38909912109375,185.42999267578125,186.11500549316406,3383092,0.0,0.0
2024-05-13 12:30:00-04:00,186.1199951171875,186.2899932861328,185.36000061035156,186.26730346679688,2277297,0.0,0.0
2024-05-13 13:30:00-04:00,186.26010131835938,186.42999267578125,185.96009826660156,186.27999877929688,1878843,0.0,0.0
2024-05-13 14:30:00-04:00,186.27499389648438,186.39500427246094,185.90499877929688,186.0050048828125,1944396,0.0,0.0
2024-05-13 15:30:00-04:00,186.0,186.7899932861328,185.91000366210938,186.5800018310547,2963845,0.0,0.0
2024-05-14 09:30:00-04:00,183.69200134277344,185.6999969482422,183.5,185.01499938964844,9760787,0.0,0.0
2024-05-14 10:30:00-04:00,185.01499938964844,185.9600067138672,184.5,185.85000610351562,5381140,0.0,0.0
2024-05-14 11:30:00-04:00,185.8300018310547,185.85499572753906,184.63999938964844,185.6999969482422,4010028,0.0,0.0
2024-05-14 12:30:00-04:00,185.67999267578125,186.5998992919922,185.6199951171875,186.52499389648438,2639473,0.0,0.0
2024-05-14 13:30:00-04:00,186.52000427246094,187.11000061035156,186.27000427246094,186.98500061035156,2916916,0.0,0.0
2024-05-14 14:30:00-04:00,186.97999572753906,187.72000122070312,186.9199981689453,187.50010681152344,4853272,0.0,0.0
2024-05-14 15:30:00-04:00,187.5,187.52999877929688,187.02999877929688,187.07000732421875,3332621,0.0,0.0
2024-05-15 09:30:00-04:00,185.77000427246094,186.71929931640625,182.72999572753906,183.60000610351562,23255214,0.0,0.0
2024-05-15 10:30:00-04:00,183.5966033935547,186.35000610351562,183.39999389648438,186.22000122070312,15118877,0.0,0.0
2024-05-15 11:30:00-04:00,186.19000244140625,186.2198944091797,184.32000732421875,184.5,4969710,0.0,0.0
2024-05-15 12:30:00-04:00,184.5,185.38999938964844,182.9499969482422,183.8990020751953,11119838,0.0,0.0
2024-05-15 13:30:00-04:00,183.91299438476562,185.39999389648438,183.80999755859375,184.5800018310547,5263875,0.0,0.0
2024-05-15 14:30:00-04:00,184.55999755859375,185.76499938964844,183.95010375976562,185.5850067138672,5530272,0.0,0.0
2024-05-15 15:30:00-04:00,185.5800018310547,186.13890075683594,185.5399932861328,186.05999755859375,4520406,0.0,0.0
2024-05-16 09:30:00-04:00,185.6699981689453,187.30999755859375,185.5399932861328,186.50999450683594,10290668,0.0,0.0
2024-05-16 10:30:00-04:00,186.52000427246094,186.80999755859375,185.78500366210938,186.17999267578125,3888258,0.0,0.0
2024-05-16 11:30:00-04:00,186.19000244140625,186.2698974609375,185.1999969482422,185.55999755859375,4290460,0.0,0.0
2024-05-16 12:30:00-04:00,185.5800018310547,185.92140197753906,184.9199981689453,185.00999450683594,2635647,0.0,0.0
2024-05-16 13:30:00-04:00,185.0,185.1699981689453,184.10000610351562,184.1699981689453,4398734,0.0,0.0
2024-05-16 14:30:00-04:00,184.1699981689453,184.74000549316406,184.1199951171875,184.27000427246094,3659020,0.0,0.0
2024-05-16 15:30:00-04:00,184.22000122070312,184.27999877929688,183.4600067138672,183.64999389648438,4395530,0.0,0.0
2024-05-17 09:30:00-04:00,183.77000427246094,185.04269409179688,183.36000061035156,184.8699951171875,8074080,0.0,0.0
2024-05-17 10:30:00-04:00,184.8800048828125,185.3000030517578,184.32400512695312,184.7989959716797,4777977,0.0,0.0
2024-05-17 11:30:00-04:00,184.8199005126953,184.83999633789062,184.0749969482422,184.19500732421875,2342757,0.0,0.0
2024-05-17 12:30:00-04:00,184.1999969482422,184.5,183.94000244140625,184.43499755859375,2992523,0.0,0.0
2024-05-17 13:30:00-04:00,184.44000244140625,185.19000244140625,184.05499267578125,184.21499633789062,4083682,0.0,0.0
2024-05-17 14:30:00-04:00,184.2041015625,184.75999450683594,184.19000244140625,184.34500122070312,2274486,0.0,0.0
2024-05-17 15:30:00-04:00,184.33999633789062,184.75999450683594,184.00999450683594,184.72000122070312,2992220,0.0,0.0
2024-05-20 09:30:00-04:00,184.29200744628906,186.66000366210938,184.14999389648438,185.37010192871094,8376966,0.0,0.0
2024-05-20 10:30:00-04:00,185.38499450683594,185.39999389648438,184.6898956298828,185.01080322265625,2716566,0.0,0.0
2024-05-20 11:30:00-04:00,185.0399932861328,185.25,184.36000061035156,184.5449981689453,2694251,0.0,0.0
2024-05-20 12:30:00-04:00,184.5399932861328,184.6699981689453,183.94000244140625,184.05369567871094,2787019,0.0,0.0
2024-05-20 13:30:00-04:00,184.05499267578125,184.1092987060547,183.27999877929688,183.77000427246094,3749146,0.0,0.0
2024-05-20 14:30:00-04:00,183.77999877929688,183.99000549316406,183.62010192871094,183.7449951171875,2433197,0.0,0.0
2024-05-20 15:30:00-04:00,183.74000549316406,183.75,183.34500122070312,183.61000061035156,4195516,0.0,0.0
2024-05-21 09:30:00-04:00,182.16200256347656,182.7100067138672,180.75999450683594,180.9499969482422,12968026,0.0,0.0
2024-05-21 10:30:00-04:00,180.9600067138672,182.0,180.89999389648438,181.55999755859375,9138884,0.0,0.0
2024-05-21 11:30:00-04:00,181.5717010498047,182.11000061035156,181.39999389648438,182.10009765625,6915805,0.0,0.0
2024-05-21 12:30:00-04:00,182.10499572753906,182.39999389648438,181.4600067138672,181.72740173339844,5237832,0.0,0.0
2024-05-21 13:30:00-04:00,181.72999572753906,182.22000122070312,181.5,181.8000030517578,4503470,0.0,0.0
2024-05-21 14:30:00-04:00,181.8000030517578,182.6300048828125,181.72999572753906,182.60499572753906,3308797,0.0,0.0
2024-05-21 15:30:00-04:00,182.61000061035156,183.25599670410156,182.52999877929688,183.1699981689453,3152788,0.0,0.0
2024-05-22 09:30:00-04:00,183.8300018310547,185.22000122070312,183.52999877929688,184.02499389648438,7802648,0.0,0.0
2024-05-22 10:30:00-04:00,184.0,184.85000610351562,183.5399932861328,184.7100067138672,2986619,0.0,0.0
2024-05-22 11:30:00-04:00,184.7100067138672,184.72999572753906,183.60000610351562,183.67100524902344,2681248,0.0,0.0
2024-05-22 12:30:00-04:00,183.67999267578125,183.69830322265625,182.9499969482422,183.2801971435547,2342359,0.0,0.0
2024-05-22 13:30:00-04:00,183.3000030517578,183.3000030517578,182.0800018310547,182.22000122070312,2613679,0.0,0.0
2024-05-22 14:30:00-04:00,182.210205078125,182.7100067138672,181.97149658203125,182.66000366210938,2973708,0.0,0.0
2024-05-22 15:30:00-04:00,182.64999389648438,183.14930725097656,182.25999450683594,183.1300048828125,3291883,0.0,0.0
2024-05-23 09:30:00-04:00,183.60000610351562,184.75,182.22000122070312,182.6199951171875,8135005,0.0,0.0
2024-05-23 10:30:00-04:00,182.6199951171875,183.70359802246094,182.36000061035156,183.6999969482422,3343670,0.0,0.0
2024-05-23 11:30:00-04:00,183.6999969482422,184.3000030517578,183.1833038330078,183.75,3821144,0.0,0.0
2024-05-23 12:30:00-04:00,183.75,183.77000427246094,182.07440185546875,182.3699951171875,2284026,0.0,0.0
2024-05-23 13:30:00-04:00,182.3699951171875,182.38499450683594,180.3300018310547,180.56640625,3872043,0.0,0.0
2024-05-23 14:30:00-04:00,180.55999755859375,180.72500610351562,180.0800018310547,180.21499633789062,3403456,0.0,0.0
2024-05-23 15:30:00-04:00,180.22000122070312,181.19000244140625,180.13999938964844,181.07000732421875,3493685,0.0,0.0
2024-05-24 09:30:00-04:00,181.64999389648438,182.43499755859375,181.11000061035156,181.82000732421875,5835131,0.0,0.0
2024-05-24 10:30:00-04:00,181.82960510253906,182.27999877929688,181.0399932861328,182.0,3668612,0.0,0.0
2024-05-24 11:30:00-04:00,182.0500030517578,182.36000061035156,181.80999755859375,181.96499633789062,2566682,0.0,0.0
2024-05-24 12:30:00-04:00,181.9600067138672,182.3000030517578,181.83470153808594,182.16000366210938,1635355,0.0,0.0
2024-05-24 13:30:00-04:00,182.1699981689453,182.24000549316406,181.6300048828125,181.6898956298828,1804194,0.0,0.0
2024-05-24 14:30:00-04:00,181.68800354003906,181.72999572753906,180.38369750976562,180.44000244140625,3875838,0.0,0.0
2024-05-24 15:30:00-04:00,180.4550018310547,180.80999755859375,180.3000030517578,180.74000549316406,3782917,0.0,0.0
2024-05-28 09:30:00-04:00,179.85000610351562,181.64500427246094,179.49000549316406,181.57000732421875,8468538,0.0,0.0
2024-05-28 10:30:00-04:00,181.57000732421875,181.85000610351562,181.11000061035156,181.2100067138672,3636167,0.0,0.0
2024-05-28 11:30:00-04:00,181.2100067138672,181.30999755859375,180.5500030517578,180.89010620117188,2570775,0.0,0.0
2024-05-28 12:30:00-04:00,180.91209411621094,181.1199951171875,180.30999755859375,180.908203125,2959513,0.0,0.0
2024-05-28 13:30:00-04:00,180.88999938964844,181.76499938964844,180.80250549316406,181.2899932861328,2720760,0.0,0.0
2024-05-28 14:30:00-04:00,181.2899932861328,181.83999633789062,180.6699981689453,181.56500244140625,2656779,0.0,0.0
2024-05-28 15:30:00-04:00,181.57000732421875,182.22999572753906,181.55999755859375,182.22000122070312,2911216,0.0,0.0
2024-05-29 09:30:00-04:00,181.80999755859375,184.0800018310547,181.5500030517578,183.7100067138672,9399774,0.0,0.0
2024-05-29 10:30:00-04:00,183.6999969482422,183.80999755859375,182.86520385742188,183.55499267578125,3321343,0.0,0.0
2024-05-29 11:30:00-04:00,183.5500030517578,183.58999633789062,182.6199951171875,182.8699951171875,2315929,0.0,0.0
2024-05-29 12:30:00-04:00,182.8800048828125,183.27999877929688,182.5399932861328,182.6649932861328,2475774,0.0,0.0
2024-05-29 13:30:00-04:00,182.6501007080078,183.35000610351562,182.57000732421875,183.01499938964844,1847448,0.0,0.0
2024-05-29 14:30:00-04:00,183.00999450683594,183.08999633789062,182.27000427246094,182.57200622558594,3009052,0.0,0.0
2024-05-29 15:30:00-04:00,182.57000732421875,182.74000549316406,181.77999877929688,182.08999633789062,3025667,0.0,0.0
2024-05-30 09:30:00-04:00,181.30999755859375,181.3249969482422,179.60000610351562,180.2899932861328,7389130,0.0,0.0
2024-05-30 10:30:00-04:00,180.27000427246094,180.3000030517578,179.42999267578125,180.24000549316406,3366581,0.0,0.0
2024-05-30 11:30:00-04:00,180.22999572753906,180.4698944091797,179.66000366210938,179.7100067138672,2168704,0.0,0.0
2024-05-30 12:30:00-04:00,179.7050018310547,180.26499938964844,179.6699981689453,180.19000244140625,1913806,0.0,0.0
2024-05-30 13:30:00-04:00,180.1999969482422,180.27000427246094,179.32000732421875,179.50999450683594,2312281,0.0,0.0
2024-05-30 14:30:00-04:00,179.50999450683594,179.64999389648438,178.8769989013672,179.07029724121094,2600716,0.0,0.0
2024-05-30 15:30:00-04:00,179.10000610351562,179.52999877929688,178.35499572753906,179.24000549316406,3649200,0.0,0.0
2024-05-31 09:30:00-04:00,178.22999572753906,179.2100067138672,174.75,174.88999938964844,11748160,0.0,0.0
2024-05-31 10:30:00-04:00,174.889892578125,175.47000122070312,173.9199981689453,174.74000549316406,6554080,0.0,0.0
2024-05-31 11:30:00-04:00,174.72999572753906,174.89999389648438,173.8699951171875,174.1195068359375,4267418,0.0,0.0
2024-05-31 12:30:00-04:00,174.11500549316406,175.19000244140625,174.02000427246094,174.97999572753906,3800112,0.0,0.0
2024-05-31 13:30:00-04:00,174.97999572753906,175.17999267578125,174.10009765625,174.1060028076172,4638924,0.0,0.0
2024-05-31 14:30:00-04:00,174.110107421875,175.0500030517578,173.9499969482422,174.64999389648438,4634194,0.0,0.0
2024-05-31 15:30:00-04:00,174.64999389648438,176.57000732421875,174.50999450683594,176.46499633789062,8648631,0.0,0.0
2024-06-03 09:30:00-04:00,177.52999877929688,178.6999969482422,175.97000122070312,177.2100067138672,9214152,0.0,0.0
2024-06-03 10:30:00-04:00,177.2100067138672,177.80999755859375,176.42999267578125,177.7100067138672,3643926,0.0,0.0
2024-06-03 11:30:00-04:00,177.6999969482422,177.97999572753906,176.00010681152344,176.2449951171875,3412027,0.0,0.0
2024-06-03 12:30:00-04:00,176.22999572753906,176.9499969482422,175.9199981689453,176.88999938964844,2675963,0.0,0.0
2024-06-03 13:30:00-04:00,176.8979949951172,177.49000549316406,176.83999633789062,177.08999633789062,2303117,0.0,0.0
2024-06-03 14:30:00-04:00,177.0850067138672,177.55999755859375,177.0,177.30999755859375,2622025,0.0,0.0
2024-06-03 15:30:00-04:00,177.3000030517578,178.3800048828125,177.114501953125,178.3800048828125,3343705,0.0,0.0
2024-06-04 09:30:00-04:00,177.69000244140625,178.64500427246094,176.44000244140625,177.55999755859375,6175526,0.0,0.0
2024-06-04 10:30:00-04:00,177.5500030517578,178.49000549316406,177.52000427246094,178.11000061035156,2568126,0.0,0.0
2024-06-04 11:30:00-04:00,178.11500549316406,178.61000061035156,177.8699951171875,178.3800048828125,3274054,0.0,0.0
2024-06-04 12:30:00-04:00,178.36000061035156,179.0749969482422,178.17999267578125,178.9600067138672,2311642,0.0,0.0
2024-06-04 13:30:00-04:00,178.97000122070312,179.80650329589844,178.52499389648438,179.72000122070312,2432646,0.0,0.0
2024-06-04 14:30:00-04:00,179.72000122070312,179.82000732421875,178.5500030517578,179.13499450683594,2716623,0.0,0.0
2024-06-04 15:30:00-04:00,179.1300048828125,179.58999633789062,178.80999755859375,179.35000610351562,3193767,0.0,0.0
2024-06-05 09:30:00-04:00,180.14999389648438,180.3699951171875,178.75,180.0500030517578,7235616,0.0,0.0
2024-06-05 10:30:00-04:00,180.0500030517578,181.17999267578125,179.85000610351562,180.6699981689453,4069969,0.0,0.0
2024-06-05 11:30:00-04:00,180.6699981689453,181.28500366210938,180.5500030517578,181.11000061035156,2662383,0.0,0.0
2024-06-05 12:30:00-04:00,181.11000061035156,181.48500061035156,180.8000030517578,181.02499389648438,2734454,0.0,0.0
2024-06-05 13:30:00-04:00,181.03610229492188,181.5,181.03500366210938,181.4199981689453,2482647,0.0,0.0
2024-06-05 14:30:00-04:00,181.42970275878906,181.49000549316406,180.8101043701172,181.16000366210938,2617407,0.0,0.0
2024-06-05 15:30:00-04:00,181.14500427246094,181.4199981689453,180.86000061035156,181.27000427246094,2973264,0.0,0.0
2024-06-06 09:30:00-04:00,181.6300048828125,182.89990234375,181.49000549316406,182.75,6123992,0.0,0.0
2024-06-06 10:30:00-04:00,182.74000549316406,184.0800018310547,182.6649932861328,183.7550048828125,4304987,0.0,0.0
2024-06-06 11:30:00-04:00,183.74000549316406,184.07000732421875,182.94009399414062,183.25999450683594,2666387,0.0,0.0
2024-06-06 12:30:00-04:00,183.27000427246094,183.55999755859375,183.07000732421875,183.47000122070312,1759845,0.0,0.0
2024-06-06 13:30:00-04:00,183.46499633789062,183.68499755859375,183.1699981689453,183.42999267578125,2027141,0.0,0.0
2024-06-06 14:30:00-04:00,183.4250030517578,184.16799926757812,183.30999755859375,184.14999389648438,3215497,0.0,0.0
2024-06-06 15:30:00-04:00,184.15499877929688,185.0,184.08999633789062,185.0,5264553,0.0,0.0
2024-06-07 09:30:00-04:00,185.00799560546875,185.00799560546875,183.36000061035156,184.8699951171875,6178475,0.0,0.0
2024-06-07 10:30:00-04:00,184.8699951171875,185.67999267578125,184.63499450683594,185.67999267578125,3633208,0.0,0.0
2024-06-07 11:30:00-04:00,185.67999267578125,186.0,185.4499969482422,185.9149932861328,2443785,0.0,0.0
2024-06-07 12:30:00-04:00,185.9149932861328,186.28880310058594,185.56500244140625,185.76499938964844,2727786,0.0,0.0
2024-06-07 13:30:00-04:00,185.7698974609375,186.0850067138672,184.63499450683594,185.19000244140625,2330317,0.0,0.0
2024-06-07 14:30:00-04:00,185.1750030517578,185.4199981689453,184.4199981689453,184.78500366210938,2157818,0.0,0.0
2024-06-07 15:30:00-04:00,184.77999877929688,184.80999755859375,184.0399932861328,184.25999450683594,2771026,0.0,0.0
2024-06-10 09:30:00-04:00,184.10000610351562,186.2595977783203,183.7899932861328,186.22500610351562,6037777,0.0,0.0
2024-06-10 10:30:00-04:00,186.2292938232422,186.96400451660156,185.91319274902344,186.33560180664062,3839782,0.0,0.0
2024-06-10 11:30:00-04:00,186.3699951171875,186.86000061035156,186.16000366210938,186.3498992919922,2775287,0.0,0.0
2024-06-10 12:30:00-04:00,186.33999633789062,186.36000061035156,185.66000366210938,186.1999969482422,2829134,0.0,0.0
2024-06-10 13:30:00-04:00,186.1999969482422,186.75,186.1002960205078,186.32000732421875,3301292,0.0,0.0
2024-06-10 14:30:00-04:00,186.2899932861328,187.17999267578125,186.18499755859375,186.875,3175448,0.0,0.0
2024-06-10 15:30:00-04:00,186.8699951171875,187.1999969482422,186.74000549316406,187.14500427246094,3809980,0.0,0.0
2024-06-11 09:30:00-04:00,187.05999755859375,187.77000427246094,185.41000366210938,186.22000122070312,5704366,0.0,0.0
2024-06-11 10:30:00-04:00,186.24000549316406,186.52999877929688,185.82000732421875,185.9550018310547,2521971,0.0,0.0
2024-06-11 11:30:00-04:00,185.94000244140625,186.02740478515625,184.72000122070312,184.80499267578125,2909697,0.0,0.0
2024-06-11 12:30:00-04:00,184.8000030517578,185.19000244140625,184.53729248046875,185.15460205078125,2429197,0.0,0.0
2024-06-11 13:30:00-04:00,185.14999389648438,186.1750030517578,185.11000061035156,186.16000366210938,2312162,0.0,0.0
2024-06-11 14:30:00-04:00,186.1750030517578,186.42999267578125,185.88999938964844,186.21499633789062,2691133,0.0,0.0
2024-06-11 15:30:00-04:00,186.2100067138672,187.27999877929688,186.17999267578125,187.26499938964844,3011966,0.0,0.0
2024-06-12 09:30:00-04:00,188.1199951171875,188.25,185.94000244140625,187.625,8659898,0.0,0.0
2024-06-12 10:30:00-04:00,187.63999938964844,188.30909729003906,187.58999633789062,188.00999450683594,3964316,0.0,0.0
2024-06-12 11:30:00-04:00,188.0399932861328,188.35000610351562,186.71499633789062,186.89500427246094,3149297,0.0,0.0
2024-06-12 12:30:00-04:00,186.88009643554688,187.23069763183594,186.77000427246094,187.02000427246094,2114093,0.0,0.0
2024-06-12 13:30:00-04:00,187.0167999267578,187.02529907226562,185.44000244140625,185.9499969482422,3271506,0.0,0.0
2024-06-12 14:30:00-04:00,185.97000122070312,187.5679931640625,185.52000427246094,186.49000549316406,4067002,0.0,0.0
2024-06-12 15:30:00-04:00,186.50999450683594,187.38999938964844,186.07000732421875,186.9199981689453,3594213,0.0,0.0
2024-06-13 09:30:00-04:00,186.0,187.6699981689453,185.24000549316406,186.22999572753906,7117570,0.0,0.0
2024-06-13 10:30:00-04:00,186.24000549316406,186.41990661621094,183.72000122070312,184.1300048828125,5397369,0.0,0.0
2024-06-13 11:30:00-04:00,184.1199951171875,184.6300048828125,182.66600036621094,182.77980041503906,5929719,0.0,0.0
2024-06-13 12:30:00-04:00,182.77969360351562,184.02000427246094,182.7550048828125,183.61500549316406,3700673,0.0,0.0
2024-06-13 13:30:00-04:00,183.6300048828125,184.1750030517578,183.60000610351562,183.97500610351562,2468898,0.0,0.0
2024-06-13 14:30:00-04:00,183.97000122070312,184.47999572753906,183.96499633789062,184.12530517578125,2589207,0.0,0.0
2024-06-13 15:30:00-04:00,184.13400268554688,184.15499877929688,183.33189392089844,183.63999938964844,4045437,0.0,0.0
2024-06-14 09:30:00-04:00,182.99000549316406,183.5399932861328,182.32000732421875,183.30499267578125,5419620,0.0,0.0
2024-06-14 10:30:00-04:00,183.30999755859375,183.40499877929688,182.61000061035156,182.75,2743054,0.0,0.0
2024-06-14 11:30:00-04:00,182.75999450683594,183.42990112304688,182.22999572753906,182.8350067138672,2541114,0.0,0.0
2024-06-14 12:30:00-04:00,182.86000061035156,183.14999389648438,182.67349243164062,183.13890075683594,1662650,0.0,0.0
2024-06-14 13:30:00-04:00,183.12989807128906,183.4499969482422,182.8699951171875,183.24009704589844,1934690,0.0,0.0
2024-06-14 14:30:00-04:00,183.25,183.27969360351562,182.75999450683594,183.125,1835948,0.0,0.0
2024-06-14 15:30:00-04:00,183.1199951171875,183.72000122070312,182.9550018310547,183.66070556640625,2234525,0.0,0.0
2024-06-17 09:30:00-04:00,182.50799560546875,182.97999572753906,181.34959411621094,182.50729370117188,6628055,0.0,0.0
2024-06-17 10:30:00-04:00,182.5399932861328,183.22999572753906,181.69000244140625,181.80999755859375,3412238,0.0,0.0
2024-06-17 11:30:00-04:00,181.8000946044922,182.0749969482422,181.22000122070312,182.05999755859375,3042035,0.0,0.0
2024-06-17 12:30:00-04:00,182.07000732421875,183.1300048828125,181.9199981689453,183.07000732421875,3004162,0.0,0.0
2024-06-17 13:30:00-04:00,183.05999755859375,184.99000549316406,183.0500030517578,183.9499969482422,4832923,0.0,0.0
2024-06-17 14:30:00-04:00,183.9499969482422,185.0,183.77999877929688,184.8094024658203,3981793,0.0,0.0
2024-06-17 15:30:00-04:00,184.8000030517578,184.9398956298828,183.88999938964844,184.0800018310547,3842906,0.0,0.0
2024-06-18 09:30:00-04:00,183.66200256347656,184.2899932861328,182.3300018310547,183.5281982421875,7531441,0.0,0.0
2024-06-18 10:30:00-04:00,183.53500366210938,183.86000061035156,181.44000244140625,181.57000732421875,4763495,0.0,0.0
2024-06-18 11:30:00-04:00,181.57000732421875,182.85000610351562,181.42999267578125,182.01499938964844,3983779,0.0,0.0
2024-06-18 12:30:00-04:00,182.02000427246094,182.875,181.89720153808594,182.73500061035156,3917214,0.0,0.0
2024-06-18 13:30:00-04:00,182.73809814453125,182.8730926513672,181.97000122070312,182.1999969482422,2308037,0.0,0.0
2024-06-18 14:30:00-04:00,182.19000244140625,183.02000427246094,182.0601043701172,182.9499969482422,2535781,0.0,0.0
2024-06-18 15:30:00-04:00,182.94000244140625,183.0850067138672,182.25999450683594,182.8800048828125,2969989,0.0,0.0
2024-06-20 09:30:00-04:00,182.92999267578125,185.62879943847656,182.72000122070312,184.71499633789062,10273344,0.0,0.0
2024-06-20 10:30:00-04:00,184.69000244140625,186.5,184.61000061035156,185.1300048828125,6186905,0.0,0.0
2024-06-20 11:30:00-04:00,185.1300048828125,185.75,184.27999877929688,184.33999633789062,5147600,0.0,0.0
2024-06-20 12:30:00-04:00,184.3300018310547,185.1300048828125,183.82000732421875,184.6999053955078,2929201,0.0,0.0
2024-06-20 13:30:00-04:00,184.67999267578125,185.02789306640625,183.85009765625,184.9600067138672,3645356,0.0,0.0
2024-06-20 14:30:00-04:00,184.9600067138672,185.44000244140625,184.64500427246094,185.2899932861328,3498658,0.0,0.0
2024-06-20 15:30:00-04:00,185.30999755859375,186.11000061035156,185.21859741210938,186.11000061035156,4319358,0.0,0.0
2024-06-21 09:30:00-04:00,187.74000549316406,188.1999969482422,186.32000732421875,187.25819396972656,20170715,0.0,0.0
